🕘️更新时间,#genre#
优漫卡通,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8$订阅源-720x576
优漫卡通,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010118/1.m3u8$订阅源-IPv6-1920x1080
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源-IPv6-1920x1080
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225656/index.m3u8$订阅源-IPv6-1920x1080
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8$订阅源-IPv6-1920x1080
优漫卡通,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225656/2.m3u8$订阅源-IPv6-1920x1080
南京信息,https://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8$订阅源
南京十八,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njsb$订阅源-1280x720
南京十八,https://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8$订阅源
南京娱乐,https://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8$订阅源
南京少儿,https://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8$订阅源
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8$订阅源
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd$订阅源
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8$订阅源
南京教科,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njkj$订阅源-1280x720
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8$订阅源
南京新闻综合,https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=njxwzh$订阅源-1280x720
南京新闻综合,https://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8$订阅源

☘️辽宁频道,#genre#

☘️湖南频道,#genre#
湖南都市,http://220.170.241.204:9901/tsfile/live/1002_1.m3u8$订阅源-720x576
湖南都市,http://175.10.230.91:8081/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
湖南都市,http://175.10.230.91:8081/tsfile/live/0018_1.m3u8$订阅源-720x576
湖南都市,http://124.228.161.8:9901/tsfile/live/1044_1.m3u8$订阅源-720x576
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8$订阅源-720x576
湖南都市,http://[2409:8087:5e08:24::11]:6610/000000001000/4682579636905393407/1.m3u8?channel-id=hnbblive&Contentid=4682579636905393407&livemode=1&stbId=3$订阅源-IPv6-1920x1080
湖南都市,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTU5ZGY0YjIyOTdmMDNlODA5ZmQ0NjNiYzg3MzIyYTVlJmVzPTE3MjUzNTA5ODgmdXVpZD03ZjYzYWM0MGM4NWU4YjkwMjc5YjFkYzYzMDI0MGRmNi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNDSMPP360.m3u8$订阅源
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8$订阅源
湖南经视,http://220.170.241.204:9901/tsfile/live/1001_1.m3u8$订阅源-720x576
湖南经视,http://124.228.161.8:9901/tsfile/live/1042_1.m3u8$订阅源-720x576
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8$订阅源-720x576
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8$订阅源
湖南经视,http://[2409:8087:5e08:24::11]:6610/000000001000/6306119848317438256/1.m3u8?channel-id=hnbblive&Contentid=6306119848317438256&livemode=1&stbId=3$订阅源-IPv6-1920x1080
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8$订阅源
湖南电视剧,http://[2409:8087:5e08:24::11]:6610/000000001000/8765482907954673867/1.m3u8?channel-id=hnbblive&Contentid=8765482907954673867&livemode=1&stbId=3$订阅源-IPv6-1920x1080
湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8$订阅源-720x576
湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
湖南电影,http://124.228.161.8:9901/tsfile/live/1000_1.m3u8$订阅源-720x576
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8$订阅源
湖南电影,http://[2409:8087:5e08:24::11]:6610/000000001000/7884242846753128038/1.m3u8?channel-id=hnbblive&Contentid=7884242846753128038&livemode=1&stbId=3$订阅源-IPv6-1920x1080
湖南爱晚,http://[2409:8087:5e08:24::11]:6610/000000001000/6307875884530512195/1.m3u8?channel-id=hnbblive&Contentid=6307875884530512195&livemode=1&stbId=3$订阅源-IPv6-1920x1080
湖南娱乐,http://175.10.230.91:8081/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
湖南娱乐,http://175.10.230.91:8081/tsfile/live/1000_1.m3u8$订阅源-720x576
湖南娱乐,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWFkYTY3NzJmYzdjNTkwNzliZTU3MTdjNjhhMjMwODU5JmVzPTE3MjUzNDMzMjkmdXVpZD1hZjAzNTRjMWQ3ZDI3Njc0NWZjZmY4NTM0OGE2ZTcyOC02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNYLMPP360.m3u8$订阅源
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8$订阅源
湖南娱乐,http://[2409:8087:5e08:24::11]:6610/000000001000/6427893650335440392/1.m3u8?channel-id=hnbblive&Contentid=6427893650335440392&livemode=1&stbId=3$订阅源-IPv6-1920x1080
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-720x576
湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8$订阅源-720x576
湖南国际,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPWM1OWNjNTM0OTgyNWJmZTM2MTMyZmVmMWM0Y2UwYWU1JmVzPTE3MjUzMzg3MjQmdXVpZD1hN2JjZjZiZDE5MGQ3OTExNTU4MmUyN2I1YWJiMTRhYi02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/HNGJMPP360.m3u8$订阅源
湖南公共,http://124.228.161.8:9901/tsfile/live/0012_1.m3u8$订阅源-720x576
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8$订阅源
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8$订阅源-1920x1080
金鹰纪实,http://119.36.148.115:59901/tsfile/live/1010_1.m3u8$订阅源-1920x1080
金鹰纪实,http://144.52.160.109:9901/tsfile/live/1068_1.m3u8$订阅源-720x576
金鹰纪实,http://139.129.231.228:50060/rtp/239.21.1.170:5002$山东电信组播源
金鹰纪实,http://139.129.231.228:3529/rtp/239.21.1.170:5002$山东电信组播源
金鹰纪实,http://[2409:8087:74d9:21::6]:80/270000001128/9900000074/index.m3u8$订阅源-IPv6-1920x1080
金鹰纪实,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031203/index.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=YanG-1989$订阅源-IPv6-1920x1080
金鹰纪实,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000011000031203/index.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=YanG-1989$订阅源-IPv6-1920x1080
金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/index.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=3$订阅源-IPv6-1920x1080
金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/1.m3u8$订阅源-IPv6-1920x1080
湖南金鹰纪实,http://220.170.241.204:9901/tsfile/live/1007_1.m3u8$订阅源-720x576
长沙新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/203_10cdf5.m3u8$订阅源
长沙新闻,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTExZGYyZmJiZWMxYTFjYzc1MTY4MWU5ZTg4ZDBjNzI5JmVzPTE3MjUzNTQ5MzMmdXVpZD1iNjJhMGVkYmE3NTIzYTRjYmZhYjQzZTA0ZTE1MTJlZS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CSXWMPP360.m3u8$订阅源
长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8$订阅源
长沙政法,http://phonews.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy43MS43MC4xMDMmcWlkPSZzPTgxMGU0ZmQ0ZDNhNjJmMmI2MDgwOWZlMjE2MjU0MjhjJmVzPTE3MjUzNTYwMjAmdXVpZD05OTA3ODkwOWUzODdkMjE5NDY4YTZlNjMwNzcxZWQ2YS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD13c19waG9uZTM,/CSZFMPP360.m3u8$订阅源
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8$订阅源
长沙女性,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_349.m3u8$订阅源

☘️湖北频道,#genre#
湖北综合,http://119.36.148.115:59901/tsfile/live/1005_1.m3u8$订阅源-1920x1080
湖北综合,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072216f7da/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNLx3R3LdIBdA5q61lut1LwZcw4SC2tJubc%2Bq5t%2F61jvWCtjrJL0x%2BHncPgdmcbBW9I$订阅源-IPv6-1920x1080
湖北教育,http://220.249.114.102:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北教育,http://220.249.114.102:9901/tsfile/live/1011_1.m3u8$订阅源
湖北教育,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072a6cbbf6/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKTFQuOKNd5i0HMa3ydMWIQ6kJ2fBJGJ77BLTXK72CqUYQsX3ZguYt0954s9hfZTfc$订阅源-IPv6-1920x1080
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8$订阅源-1920x1080
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北影视,http://59.173.243.210:9901/tsfile/live/1000_1.m3u8$订阅源
湖北影视,http://220.249.114.102:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北影视,http://220.249.114.102:9901/tsfile/live/1010_1.m3u8$订阅源
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8$订阅源-1920x1080
湖北垄上,http://119.36.148.115:59901/tsfile/live/1006_1.m3u8$订阅源-1920x1080
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北垄上,http://59.173.243.210:9901/tsfile/live/1031_1.m3u8$订阅源
湖北垄上,http://220.249.114.102:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
湖北垄上,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638072463c333/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNL%2Be1h4FfA5QqwJ7IPOz3p2qIS7djSxm17Htd%2FckZkm%2FVqsKHEJFJt26ju9iibzMEo$订阅源-IPv6-1920x1080
湖北垄上,http://220.249.114.102:9901/tsfile/live/1009_1.m3u8$订阅源
武汉一台新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8$订阅源
武汉一台新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
武汉二台电视剧,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8$订阅源
武汉二台电视剧,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
武汉1新闻综合,http://59.173.243.210:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
武汉2电视剧,http://59.173.243.210:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源
武汉教育,http://59.173.243.210:9901/tsfile/live/1001_1.m3u8$订阅源

☘️广西频道,#genre#
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd$订阅源-1280x720
南宁新闻综合,http://hls.nntv.cn/nnlive/XWZH_24.m3u8$订阅源-1280x720
南宁新闻综合,https://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8$订阅源
南宁新闻综合,https://hls.nntv.cn/nnlive/XWZH_24.m3u8$订阅源
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8$订阅源-1280x720
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8$订阅源

☘️天津频道,#genre#
天津卫视,http://113.140.86.162:8009/hls/44/index.m3u8$订阅源-1920x1080
天津卫视,http://101.66.199.139:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源-1920x1080
天津卫视,http://58.221.214.82:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8$订阅源-1920x1080
天津卫视,http://120.238.94.10:9901/tsfile/live/1051_1.m3u8$订阅源-1920x1080
天津卫视,http://[2409:8087:1a0a:df::4036]:80/wh7f454c46tw2843203949_-1782618395/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8?icpid=88888888&RTS=1713969672&from=4&hms_devid=1209&online=1713969672&vqe=3$订阅源-IPv6-1920x1080
天津卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000249/index.m3u8?IAS$订阅源-IPv6-1920x1080
天津卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000249/index.m3u8?IAS$订阅源-IPv6-1920x1080
天津卫视,http://[2409:8087:74f0:22::6]:6410/270000001128/9900000530/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000530$订阅源-IPv6-1920x1080
天津卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000000831/1.m3u8$订阅源-IPv6-1920x1080

☘️四川频道,#genre#
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8$订阅源-1920x1080
康巴卫视,http://139.196.151.191:7008/rtp/239.45.1.251:5140$组播源
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$订阅源
康巴卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000066/index.m3u8?$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000066/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225856/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225660/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000066/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000066$订阅源-IPv6-1920x1080

☘️陕西频道,#genre#
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8$订阅源-720x404
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8$订阅源-720x404
陕西影视,http://gxlive.snrtv.com/sx4-SD.m3u8$订阅源-720x404

☘️福建频道,#genre#
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8$订阅源-1920x1080
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$订阅源-1280x720
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$订阅源
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$订阅源
厦门卫视,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000058/index.m3u8?$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221225689/index.m3u8$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:74d9:21::6]:80/270000001128/9900000058/index.m3u8$订阅源-IPv6-1920x1080
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源-1920x1080
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8?zfud$订阅源-1920x1080

☘️海南频道,#genre#
海南文旅,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000113/1.m3u8$订阅源-IPv6-1920x1080
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/index.m3u8$订阅源-IPv6-1920x1080
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/1.m3u8$订阅源-IPv6-1920x1080

☘️河南频道,#genre#
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8$订阅源-1920x1080
梨园,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000656/index.m3u8?IASHttpSessionId=$订阅源-IPv6-1920x1080
梨园,http://[2408:871a:a900:6::77]:80/tvcdn.stream3.hndt.com/tv/65b67b15017e1000258a2b2400000000_transios/playlist.m3u8?wsSecret=6ace983a5351a82e66c1a76642e4083f&wsTime=1735147790&wsSession=c91d5104cbdc8a99e2dbf62e-173513339044152&wsIPSercert=c413851655943ef8d7db7cf82c283349&wsiphost=local&wsBindIP=1$订阅源-IPv6-1920x1080
梨园,http://[2408:871a:a900:6::77]/tvcdn.stream3.hndt.com/tv/65b67b15017e1000258a2b2400000000_transios/playlist.m3u8?wsSecret=6ace983a5351a82e66c1a76642e4083f&wsTime=1735147790&wsSession=c91d5104cbdc8a99e2dbf62e-173513339044152&wsIPSercert=c413851655943ef8d7db7cf82c283349&wsiphost=local&wsBindIP=1$订阅源-IPv6-1920x1080
河南都市,http://171.14.89.179:9901/tsfile/live/1001_1.m3u8$订阅源
河南民生,http://171.14.89.179:9901/tsfile/live/1002_1.m3u8$订阅源

☘️河北频道,#genre#
河北都市,http://101.74.31.69:9901/tsfile/live/1003_1.m3u8$订阅源
河北都市,http://121.19.134.222:808/tsfile/live/1001_1.m3u8$订阅源
河北农民,http://121.19.134.222:808/tsfile/live/1005_1.m3u8$订阅源

☘️贵州频道,#genre#

☘️甘肃频道,#genre#

☘️新疆频道,#genre#
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$订阅源-1920x1080
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://222.134.245.16:9901/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://39.164.160.249:9901/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://183.66.13.82:60033/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221225852/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=3$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000045$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/1000000002000029441/index.m3u8?channel-id=bestzb&Contentid=1000000002000029441&livemode=1&stbId=3$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000002000029441/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000029441$订阅源-IPv6-1920x1080
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd$订阅源-720x576
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd$订阅源-1920x1080
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd$订阅源-1920x1080

☘️山东频道,#genre#
山东少儿,http://221.0.78.198:1681/hls/10227/index.m3u8$订阅源-1920x1080
山东少儿,http://144.52.160.109:9901/tsfile/live/1022_1.m3u8$订阅源-720x576
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8$订阅源
山东少儿,http://139.129.231.228:50060/rtp/239.21.1.208:5002$山东电信组播源
山东少儿,http://139.129.231.228:3529/rtp/239.21.1.208:5002$山东电信组播源
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8$订阅源
山东少儿,http://123.129.70.178:9901/tsfile/live/1004_1.m3u8$订阅源
山东教育,http://120.238.94.10:9901/tsfile/live/1062_1.m3u8$订阅源-1920x1080
山东教育,http://221.0.78.198:1681/hls/10221/index.m3u8$订阅源-1920x1080
山东教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8$订阅源-1280x720
山东教育,http://112.234.21.109:9901/tsfile/live/1009_1.m3u8$订阅源-720x576
山东教育,http://144.52.160.109:9901/tsfile/live/1021_1.m3u8$订阅源-720x576
山东教育,http://[2409:8087:74d9:21::6]/270000001128/9900000067/index.m3u8$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:74d9:21::6]:80/270000001128/9900000067/index.m3u8$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010112/1.m3u8$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:74d6:22::7]:6410/270000001128/9900000067/index.m3u8?$订阅源-IPv6-1920x1080
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
山东体育,http://222.134.245.16:9901/tsfile/live/1006_1.m3u8$订阅源-1920x1080
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8$订阅源-1920x1080
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
山东体育,http://221.0.78.198:1681/hls/10224/index.m3u8$订阅源-1920x1080
山东体育,http://112.234.21.109:9901/tsfile/live/0001_2.m3u8$订阅源-720x576
山东体育,http://144.52.160.109:9901/tsfile/live/1024_1.m3u8$订阅源-720x576
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8$订阅源
山东体育,http://139.129.231.228:50060/rtp/239.21.1.141:5002$山东电信组播源
山东体育,http://139.129.231.228:3529/rtp/239.21.1.141:5002$山东电信组播源
山东综艺,http://221.0.78.198:1681/hls/10220/index.m3u8$订阅源-1920x1080
山东综艺,http://112.234.21.109:9901/tsfile/live/1002_1.m3u8$订阅源-720x576
山东综艺,http://144.52.160.109:9901/tsfile/live/1026_1.m3u8$订阅源-720x576
山东综艺,http://livealone302.iqilu.com/iqilu/zypd.m3u8$订阅源
山东综艺,http://139.129.231.228:50060/rtp/239.21.1.177:5002$山东电信组播源
山东综艺,http://139.129.231.228:3529/rtp/239.21.1.177:5002$山东电信组播源
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8$订阅源
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
山东综艺,http://124.128.73.58:9901/tsfile/live/1002_1.m3u8$订阅源
山东综艺,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8$订阅源
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
济南综合,http://124.128.73.58:9901/tsfile/live/1003_1.m3u8$订阅源
济南新闻综合,http://221.0.78.198:1681/hls/10279/index.m3u8$订阅源-1920x1080
济南影视,http://221.0.78.198:1681/hls/10282/index.m3u8$订阅源-1920x1080
济南影视,http://139.129.231.228:50060/rtp/239.21.1.65:5002$山东电信组播源
济南影视,http://139.129.231.228:3529/rtp/239.21.1.65:5002$山东电信组播源
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8$订阅源
济南娱乐,http://221.0.78.198:1681/hls/10283/index.m3u8$订阅源-1920x1080
济南娱乐,http://139.129.231.228:50060/rtp/239.21.1.66:5002$山东电信组播源
济南娱乐,http://139.129.231.228:3529/rtp/239.21.1.66:5002$山东电信组播源
济南少儿,http://221.0.78.198:1681/hls/10285/index.m3u8$订阅源-1920x1080
济南少儿,http://139.129.231.228:50060/rtp/239.21.1.68:5002$山东电信组播源
济南少儿,http://139.129.231.228:3529/rtp/239.21.1.68:5002$山东电信组播源
济南教育,http://221.0.78.198:1681/hls/10286/index.m3u8$订阅源-1920x1080
济南教育,http://139.129.231.228:50060/rtp/239.21.1.133:5002$山东电信组播源
